REIZ CONTINENTAL HOTEL ABUJA    
SUPPLIER 6133 MRS ADEBAYO PURCHASE
FROM 01-03-2022 TO 09-11-2022
Date       Ref.                 Description                           Debit       Credit      Balance
******************************************************************************************************
OPENING BALANCE                                                                                  0.00
21-09-2022 RR124090             Yam Tubas                                        7500.00
21-09-2022 RR124090             Peanut                                           4800.00
21-09-2022 RR124091             Oha Leaves                                       1000.00
21-09-2022 RR124091             Sweet Potatoes                                   3999.99
21-09-2022 RR124091             UZIZA SEEDS                                      1000.00
21-09-2022 RR124091             Pepper Soup Spices                               2500.00
21-09-2022 RR124091             Ugu Leaves                                       2000.00
21-09-2022 RR124091             Stock Fish Head                                  4000.00
21-09-2022 RR124091             Scent Leaves                                      250.00
21-09-2022 RR124091             Plantain                                         6000.00
21-09-2022 RR124091             Water Leaves                                     1500.00
21-09-2022 RR124091             BITTER KOLA                                      6000.00
21-09-2022 88792307             WEEKLY PURCHASES                  500000.00
22-09-2022 RR123151             Coca Cola                                        8800.00
22-09-2022 RR123152             DANO MILK 2.5KG                                 40999.99
22-09-2022 RR123153             BUDWIESER                                       10000.00
22-09-2022 RR123153             Smironoff Ice                                    7500.00
22-09-2022 RR123154             Cabbage                                          4000.00
22-09-2022 RR123154             Carrot                                           2500.00
22-09-2022 RR123154             Green Pepper                                     3800.00
22-09-2022 RR123154             Green Beans                                      1000.00
22-09-2022 RR123154             Apple                                           12000.00
22-09-2022 RR123155             Onion                                            7000.00
22-09-2022 RR123155             Fresh Tomatos                                    7500.00
22-09-2022 RR123155             Plantain                                         3000.00
22-09-2022 RR123156             Water Mellon                                    25000.00
22-09-2022 RR123156             Pineapple Fruit                                 20000.00
23-09-2022 RR123168             CHIVITA  LARGE                                   5100.00
23-09-2022 RR123168             Chivita Small                                   18750.00
23-09-2022 RR123169             BISCUIT                                         21600.00
23-09-2022 RR123169             PALM PEANUT                                     16750.00
23-09-2022 RR123170             White Nylon leather                              5000.00
23-09-2022 RR123171             Scraper                                          1200.00
23-09-2022 RR123171             SWEEPING BRUSH                                   5000.00
23-09-2022 RR123171             Mopping Stick                                    5000.00
23-09-2022 RR123171             Squeezer                                         5000.00
23-09-2022 RR123172             Red oil                                         28000.00
23-09-2022 RR123172             Stock Fish Head                                  4000.00
23-09-2022 RR123172             Plantain                                         6000.00
23-09-2022 RR123172             Pumpkin                                          1500.00
23-09-2022 RR123172             BITTER KOLA                                      6000.00
23-09-2022 RR123172             Kola Nut                                         3000.00
23-09-2022 RR123173             HOT PEPPER                                       6000.00
23-09-2022 RR123173             Red Pepper                                       3500.00
23-09-2022 RR123173             SHAMBO PEPPER                                    3000.00
23-09-2022 RR123173             Fresh Tomatos                                   12000.00
23-09-2022 RR123173             Carrot                                           8000.00
23-09-2022 RR123173             Lettuce                                          2000.00
23-09-2022 RR123173             Cabbage                                          3000.00
23-09-2022 RR123174             Cat Fish                                        45000.00
23-09-2022 88792321             WEEKLY PURCHASES                  500000.00
26-09-2022 88792347             WEEKLY PURCHASES                  500000.00
26-09-2022 RR123319             Chivita Small                                   25000.00
26-09-2022 RR123320             BISCUIT                                         21600.00
26-09-2022 RR123320             PALM PEANUT                                     20100.00
26-09-2022 RR123321             Tablet Butter                                   15000.00
26-09-2022 RR123322             BRANDY 501                                      12900.00
26-09-2022 RR123323             Bulk sausage                                    21000.00
26-09-2022 RR123323             CHICKEN SAUSAGE                                 39000.00
26-09-2022 RR1233234            Green Pepper                                     3500.00
26-09-2022 RR1233234            Green Beans                                      2000.00
26-09-2022 RR1233234            IRISH POTATOE                                   11500.00
26-09-2022 RR1233234            Cabbage                                          6000.00
26-09-2022 RR1233234            Carrot                                           6000.00
26-09-2022 RR1233234            Water Leaves                                     1500.00
26-09-2022 RR1233234            Scent Leaves                                      500.00
26-09-2022 RR1233234            Cucumber                                         1999.99
26-09-2022 RR1233234            Red Pepper                                       4500.00
26-09-2022 RR1233234            SHAMBO PEPPER                                    2500.00
26-09-2022 RR1233234            HOT PEPPER                                       4500.00
26-09-2022 RR1233234            Ugu Leaves                                       4500.00
26-09-2022 RR1233234            Yam Tubas                                       11500.00
26-09-2022 RR1233235            Fresh Tomatos                                   11000.00
26-09-2022 RR1233235            Pineapple Fruit                                 15000.00
26-09-2022 RR1233235            Water Mellon                                    23400.00
26-09-2022 RR1233235            Orange Fruit                                    11000.00
26-09-2022 RR1233235            Bitter Leaves                                    4500.00
26-09-2022 RR1233235            Stock Fish Head                                  8000.00
26-09-2022 RR1233235            IRU                                              1000.00
26-09-2022 RR1233235            Eguisi                                           6000.00
26-09-2022 RR1233235            OGBONO                                          12000.00
26-09-2022 RR1233235            Peanut                                           4800.00
26-09-2022 RR1233236            Onion                                            7500.00
26-09-2022 RR1233236            Sweet Potatoes                                   4000.00
26-09-2022 RR1233236            GARLIC  POWDER                                   2000.00
26-09-2022 RR1233236            Fresh Ginger                                     1000.00
26-09-2022 RR1233236            White Beans                                     24000.00
26-09-2022 RR1233236            Plantain                                         6000.00
26-09-2022 RR1233236            Apple                                           23000.00
26-09-2022 RR1233236            Ogiri (Local Margi)                              1000.00
26-09-2022 RR1233236            BITTER KOLA                                      6000.00
26-09-2022 RR1233236            Kola Nut                                         3000.00
26-09-2022 RR123327             Green Beans                                      2000.00
26-09-2022 RR123327             Green Pepper                                     7000.00
26-09-2022 RR123327             Cabbage                                          3500.00
26-09-2022 RR123327             Fresh Ginger                                      900.00
26-09-2022 RR123327             GARLIC  POWDER                                   2000.00
26-09-2022 RR123327             PERIWINKLE                                       4000.00
26-09-2022 RR123327             Afang Leave                                      4000.00
26-09-2022 RR123327             Pineapple Fruit                                 15000.00
26-09-2022 RR123327             Water Mellon                                    23400.00
26-09-2022 RR123327             Orange Fruit                                    11000.00
26-09-2022 RR123327             Water Leaves                                     2500.00
26-09-2022 RR123327             IRISH POTATOE                                   23000.00
26-09-2022 RR123327             Yam Tubas                                       16000.00
26-09-2022 RR123328             BROCOLI IMPORTED                                 1200.00
26-09-2022 RR123328             CAULIC FLOWER                                    3000.00
26-09-2022 RR123328             Celery                                            700.00
26-09-2022 RR123328             Parsly                                            300.00
26-09-2022 RR123328             Lemon Fruit                                       799.99
26-09-2022 RR123328             Lettuce                                          2000.00
26-09-2022 RR123328             Cucumber                                         2500.00
27-09-2022 RR123338             Skewer (Suya Stick)                              1500.00
27-09-2022 RR123338             CHAPMANSTRAW                                     3200.00
27-09-2022 RR123339             Ugu Leaves                                       2000.00
27-09-2022 RR123339             Pineapple Fruit                                  5000.00
27-09-2022 RR123339             Uzuza Leaves                                     1500.00
27-09-2022 RR123339             Oha Leaves                                        500.00
27-09-2022 RR123339             BITTER KOLA                                      6000.00
27-09-2022 RR123339             Kola Nut                                         3000.00
27-09-2022 RR123340             Assorted sweet                                  27974.00
28-09-2022 CASH RETIREMENT      CASH RETIREMENT                                245180.00
28-09-2022 RR1222952            Powdered Starch                                 14000.00
28-09-2022 RR1222952            GSR Stain Removal                                5500.00
28-09-2022 RR1222953            Carrot                                           3500.00
28-09-2022 RR1222953            IRISH POTATOE                                   13000.00
28-09-2022 RR1222953            Pineapple Fruit                                 15000.00
28-09-2022 RR1222953            Water Mellon                                    31200.00
28-09-2022 RR1222953            Ugu Leaves                                       2500.00
28-09-2022 RR1222953            Onion                                            6500.00
28-09-2022 RR1222953            Fresh Tomatos                                   11000.00
28-09-2022 RR1222953            GARLIC  POWDER                                   2000.00
28-09-2022 RR1222953            Okro                                             2000.00
28-09-2022 RR1222953            Lemon Fruit                                       800.00
28-09-2022 RR1222953            Red Pepper                                       7000.00
28-09-2022 RR1222953            Yam Tubas                                        8500.00
28-09-2022 RR1222954            SHAMBO PEPPER                                    2600.00
28-09-2022 RR1222954            White Pepper Spice                               2500.00
28-09-2022 RR1222954            Pap                                              2500.00
28-09-2022 RR1222954            ZOBO LEAVES                                      4500.00
28-09-2022 RR1222954            PERIWINKLE                                       4000.00
28-09-2022 RR1222954            BITTER KOLA                                      6000.00
28-09-2022 RR1222954            Kola Nut                                         3000.00
29-09-2022 RR122970             Chivita Small                                   25000.00
29-09-2022 RR122970             CHIVITA  LARGE                                  10200.00
29-09-2022 RR122971             BISCUIT                                         21600.00
29-09-2022 RR122971             PALM PEANUT                                     16750.00
29-09-2022 RR122972             Take Away Pack (small)                          10400.00
29-09-2022 RR122973             Green Sponge                                     2000.00
29-09-2022 RR122973             Iron Sponge                                      1200.00
29-09-2022 RR122974             COATED HANGER                                    9000.00
29-09-2022 RR122975             Oha Leaves                                       1200.00
29-09-2022 RR122975             Ugu Leaves                                       2000.00
29-09-2022 RR122975             Water Leaves                                     1500.00
29-09-2022 RR122975             Cucumber                                         2500.00
29-09-2022 RR122975             Carrot                                           8000.00
29-09-2022 RR122975             Lettuce                                          1500.00
29-09-2022 RR122975             Cabbage                                          2999.99
29-09-2022 RR122975             Spring Onion                                     1500.00
29-09-2022 RR122975             OGBONO                                           6000.00
29-09-2022 RR122975             Red Pepper                                       4500.00
29-09-2022 RR122975             SHAMBO PEPPER                                    4500.00
29-09-2022 RR122975             BROCOLI IMPORTED                                 1500.00
29-09-2022 RR122975             Onion                                            7500.00
29-09-2022 RR122976             CAULIC FLOWER                                    1400.00
29-09-2022 RR122976             Green Pepper                                     4000.00
29-09-2022 RR122976             Green Beans                                      2000.00
29-09-2022 RR122976             Fresh Tomatos                                   11000.00
29-09-2022 RR122976             Celery                                            350.00
29-09-2022 RR122976             Fresh Ginger                                     1000.00
29-09-2022 RR122976             GARLIC  POWDER                                   2000.00
29-09-2022 RR122976             Scent Leaves                                      500.00
29-09-2022 RR122976             Water Mellon                                    14400.00
29-09-2022 RR122977             Pineapple Fruit                                  5000.00
29-09-2022 RR122977             BITTER KOLA                                      6000.00
29-09-2022 RR122977             Kola Nut                                         3000.00
29-09-2022 88792372             WEEKLY PURCHASES                  500000.00
30-09-2022 88793083             WEEKLY PURCHASES                  500000.00
30-09-2022 RR122993             Chivita Small                                   18750.00
30-09-2022 RR122994             BISCUIT                                         21600.00
30-09-2022 RR122994             PALM PEANUT                                     16750.00
30-09-2022 RR122995             Stock Fish Head                                  8000.00
30-09-2022 RR122995             White Beans                                     24000.00
30-09-2022 RR122995             ZOBO LEAVES                                      2800.00
30-09-2022 RR122995             Dried Fish                                      24000.00
30-09-2022 RR122995             WHEAT MEAL                                       2400.00
30-09-2022 RR122995             Plantain                                         6000.00
30-09-2022 RR122995             Pineapple Fruit                                 10000.00
30-09-2022 RR122996             HOT PEPPER                                       4500.00
30-09-2022 RR122997             BITTER KOLA                                      6000.00
30-09-2022 RR122997             Kola Nut                                         3000.00
30-09-2022 JV TRAVEL            TRAVEL EXPENSES                                 46100.00
30-09-2022 JV TRAVEL            TRAVEL EXPENSES                                 38900.00
30-09-2022 JV TRAVEL            TRAVEL EXPENSES                                 41600.00
30-09-2022 JV TRAVEL            TRAVEL EXPENSES                                 44300.00
01-10-2022 RR123862             Tablet Butter                                   15120.00
01-10-2022 RR123863             CHICKEN SAUSAGE                                 39000.00
01-10-2022 RR123864             Afang Leave                                      4000.00
01-10-2022 RR123864             Water Leaves                                     2500.00
01-10-2022 RR123864             PERIWINKLE                                       4000.00
04-10-2022 88793088             WEEKLY PURCHASES                  500000.00
04-10-2022 RR123879             Chivita Small                                   25000.00
04-10-2022 RR123880             BISCUIT                                         21600.00
04-10-2022 RR123881             CHICKEN SAUSAGE                                 39000.00
04-10-2022 RR123882             Yan Rope                                         3500.00
04-10-2022 RR123883             Cabbage                                          6500.00
04-10-2022 RR123883             Carrot                                          13500.00
04-10-2022 RR123883             Green Beans                                      2000.00
04-10-2022 RR123883             Green Pepper                                     4000.00
04-10-2022 RR123883             Lettuce                                          2500.00
04-10-2022 RR123883             Cucumber                                         2500.00
04-10-2022 RR123883             Pineapple Fruit                                 18000.00
04-10-2022 RR123883             Water Mellon                                    21600.00
04-10-2022 RR123883             IRISH POTATOE                                   12500.00
04-10-2022 RR123883             GARLIC  POWDER                                   2000.00
04-10-2022 RR123883             Fresh Ginger                                     1000.00
04-10-2022 RR123883             Garden egg                                       1000.00
04-10-2022 RR123883             Celery                                            700.00
04-10-2022 RR123884             Parsly                                            500.00
04-10-2022 RR123884             CAULIC FLOWER                                    1500.00
04-10-2022 RR123884             HOT PEPPER                                       6000.00
04-10-2022 RR123884             Onion                                           17000.00
04-10-2022 RR123884             Stock Fish Head                                  8000.00
04-10-2022 RR123884             Scent Leaves                                      500.00
04-10-2022 RR123884             CAMERON PEPPER                                   2000.00
04-10-2022 RR123884             Fresh Tomatos                                   11500.00
04-10-2022 RR123884             Lemon Fruit                                       799.99
04-10-2022 RR123884             Orange Fruit                                    10000.00
04-10-2022 RR123884             Peanut                                           4800.00
04-10-2022 RR123884             Yam Tubas                                       13000.00
04-10-2022 RR123885             BROCOLI IMPORTED                                 1500.00
04-10-2022 RR123885             CAULIC FLOWER                                    1300.00
04-10-2022 RR123885             Green Pepper                                     4500.00
04-10-2022 RR123885             Green Beans                                      2500.00
04-10-2022 RR123885             Leek                                              400.00
04-10-2022 RR123885             Parsly                                            500.00
04-10-2022 RR123885             Carrot                                           4000.00
04-10-2022 RR123885             Cucumber                                         3000.00
04-10-2022 RR123885             GARLIC  POWDER                                   2000.00
04-10-2022 RR123885             Fresh Ginger                                     1000.00
04-10-2022 RR123885             Lemon Fruit                                       799.99
04-10-2022 RR123885             IRISH POTATOE                                   13000.00
04-10-2022 RR123885             Eguisi                                           6000.00
04-10-2022 RR123886             OGBONO                                           9000.00
04-10-2022 RR123886             IRU                                              1000.00
04-10-2022 RR123886             Ugu Leaves                                       4500.00
04-10-2022 RR123886             Water Leaves                                     2500.00
04-10-2022 RR123886             Onion                                           17000.00
04-10-2022 RR123886             HOT PEPPER                                       6000.00
04-10-2022 RR123886             Okro                                             4000.00
04-10-2022 RR123886             Red Pepper                                       4500.00
04-10-2022 RR123886             SHAMBO PEPPER                                    2500.00
04-10-2022 RR123886             Lettuce                                          1200.00
04-10-2022 RR123886             Stock Fish Head                                  4000.00
04-10-2022 RR123886             Fresh Tomatos                                   12000.00
04-10-2022 RR123887             Red oil                                         28000.00
04-10-2022 RR123888             Yam Tubas                                       11000.00
04-10-2022 RR123888             Sweet Potatoes                                   6000.00
04-10-2022 RR123888             Pineapple Fruit                                 15000.00
04-10-2022 RR123888             Water Mellon                                    21600.00
04-10-2022 RR123888             ZOBO LEAVES                                      5600.00
04-10-2022 RR123889             Apple                                           24000.00
04-10-2022 RR123890             Plantain                                         6000.00
04-10-2022 RR123890             Oha Leaves                                        500.00
04-10-2022 RR123890             BITTER KOLA                                      6000.00
04-10-2022 RR123890             Kola Nut                                         3000.00
05-10-2022 88793117             WEEKLY PURCHASE                   500000.00
05-10-2022 RR123252             Green Sponge                                     2000.00
05-10-2022 RR123252             Iron Sponge                                      2400.00
05-10-2022 RR123253             Pineapple Fruit                                 18000.00
05-10-2022 RR123253             Water Mellon                                     5600.00
05-10-2022 RR123253             FRIED RICE SPICES                                4900.00
05-10-2022 RR123253             AVAGARDO FRUIT                                   2500.00
05-10-2022 RR123253             Pepper Soup Spices                               2500.00
05-10-2022 RR123253             Fresh Tomatos                                    6000.00
05-10-2022 RR123253             IRU SEEDS                                        1500.00
05-10-2022 RR123253             Uzuza Leaves                                     1500.00
05-10-2022 RR123253             Utazi Leaves                                      800.00
05-10-2022 RR123253             CAMERON PEPPER                                   2000.00
05-10-2022 RR123253             Pap                                              3000.00
05-10-2022 RR123253             PERIWINKLE                                       4000.00
05-10-2022 RR123255             BITTER KOLA                                      6000.00
05-10-2022 RR123255             Kola Nut                                         3000.00
05-10-2022 RR123253             Scent Leaves                                      250.00
06-10-2022 CASH RETIREMENT      CASH RETIREMENT                                277650.00
06-10-2022 RR123269             Take Away Pack (small)                          10400.00
06-10-2022 RR123270             ORAL B TOOTH PASTE                              15500.00
06-10-2022 RR123270             TOOTH BRUSH ORAL B                              11500.00
06-10-2022 RR123270             Vaseline                                         8400.00
06-10-2022 RR123271             Mopping Stick                                   12500.00
06-10-2022 RR123272             Cat Fish                                        45000.00
06-10-2022 RR123273             Green Beans                                       999.99
06-10-2022 RR123273             Green Pepper                                     4000.00
06-10-2022 RR123273             Cucumber                                         3000.00
06-10-2022 RR123273             Red Pepper                                       4500.00
06-10-2022 RR123273             SHAMBO PEPPER                                    2500.00
06-10-2022 RR123273             Fresh Tomatos                                   11000.00
06-10-2022 RR123273             Onion                                            9500.00
06-10-2022 RR123273             Pumpkin                                          2000.00
06-10-2022 RR123273             Cabbage                                          3000.00
06-10-2022 RR123273             Pawpaw                                           8000.00
06-10-2022 RR123273             Water Mellon                                    25200.00
06-10-2022 RR123273             IRISH POTATOE                                   13000.00
06-10-2022 RR123273             BROCOLI IMPORTED                                 1300.00
06-10-2022 RR123274             Orange Fruit                                    13000.00
06-10-2022 RR123274             GARLIC  POWDER                                   2000.00
06-10-2022 RR123274             Fresh Ginger                                     1000.00
06-10-2022 RR123274             Ugu Leaves                                       3500.00
06-10-2022 RR123274             Kpomo                                            3000.00
06-10-2022 RR123274             HOT PEPPER                                       6000.00
06-10-2022 RR123274             MOI MOI LEAVES                                   3000.00
06-10-2022 RR123274             Yam Tubas                                       12000.00
06-10-2022 RR123275             Water Leaves                                     2000.00
06-10-2022 RR123276             OFOR                                             4999.99
06-10-2022 RR123276             Okro                                             3000.00
06-10-2022 RR123277             Pineapple Fruit                                 18000.00
06-10-2022 RR123277             Eguisi                                           6500.00
06-10-2022 RR123277             OGBONO                                           9000.00
06-10-2022 RR123277             Stock Fish Head                                  8000.00
06-10-2022 RR123277             CUTTER                                           1000.00
06-10-2022 RR123277             BITTER KOLA                                      6000.00
06-10-2022 RR123277             Kola Nut                                         3000.00
07-10-2022 NA                   OFOR                                                0.00
07-10-2022 RR123288             White Nylon leather                              4800.00
07-10-2022 RR123289             BISCUIT                                         21600.00
07-10-2022 RR123290             CHIVITA JUICE M                                  5500.00
07-10-2022 RR123291             Chivita Small                                   12500.00
07-10-2022 RR123292             Chivita Small                                   12500.00
07-10-2022 RR123293             Gulder                                           7180.00
07-10-2022 RR123293             STAR RADDLER                                     9340.00
07-10-2022 RR123293             Heineken Large                                   9640.00
07-10-2022 RR123294             Apple                                           11500.00
07-10-2022 RR123295             BITTER KOLA                                      6000.00
07-10-2022 RR123295             Kola Nut                                         3000.00
08-10-2022 RR123300             CHICKEN SAUSAGE                                 39000.00
08-10-2022 RR122601             Stock Fish Head                                  8000.00
08-10-2022 RR122601             Plantain                                         6000.00
11-10-2022 RR122622             Pineapple Fruit                                 27000.00
11-10-2022 RR122622             Water Mellon                                    21600.00
11-10-2022 RR122622             Orange Fruit                                    13000.00
11-10-2022 RR122622             BROCOLI IMPORTED                                 1500.00
11-10-2022 RR122622             CAULIC FLOWER                                    1500.00
11-10-2022 RR122622             Celery                                            700.00
11-10-2022 RR122622             Parsly                                            400.00
11-10-2022 RR122622             Cabbage                                          7000.00
11-10-2022 RR122622             Fresh Tomatos                                   11000.00
11-10-2022 RR122622             Afang Leave                                      4000.00
11-10-2022 RR122622             IRISH POTATOE                                   26000.00
11-10-2022 RR122622             Carrot                                          13000.00
11-10-2022 RR122622             Green Pepper                                     6500.00
11-10-2022 RR122623             Green Beans                                      2000.00
11-10-2022 RR122623             Cucumber                                         3000.00
11-10-2022 RR122623             Lettuce                                          1500.00
11-10-2022 RR122623             GARLIC  POWDER                                   2000.00
11-10-2022 RR122623             Water Leaves                                     3000.00
11-10-2022 RR122623             Yam Tubas                                       12000.00
11-10-2022 RR122623             Lemon Fruit                                       500.00
11-10-2022 RR122623             Oha Leaves                                       1000.00
11-10-2022 RR122623             Ginger                                            900.00
11-10-2022 RR122624             GARLIC  POWDER                                   2000.00
11-10-2022 RR122624             Ginger                                            900.00
11-10-2022 RR122624             Fresh Tomatos                                   11500.00
11-10-2022 RR122624             Pineapple Fruit                                 21000.00
11-10-2022 RR122624             Water Mellon                                    21600.00
11-10-2022 RR122624             ORANGE                                          12500.00
11-10-2022 RR122624             Afang Leave                                      4000.00
11-10-2022 RR122624             Scent Leaves                                      399.99
11-10-2022 RR122624             Sweet Potatoes                                   5999.99
11-10-2022 RR122624             Pawpaw                                           4000.00
11-10-2022 RR122625             Red oil                                         28000.00
11-10-2022 RR122626             Uzuza Leaves                                     1500.00
11-10-2022 RR122626             Bitter Leaves                                    2000.00
11-10-2022 RR122626             UZIZA SEEDS                                      1000.00
11-10-2022 RR122626             Kpomo                                            2500.00
11-10-2022 RR122626             Pap                                              3000.00
11-10-2022 RR122626             Dried Fish                                      24000.00
11-10-2022 RR122626             Plantain                                         6000.00
11-10-2022 RR122626             Red Garri                                       24000.00
11-10-2022 RR122626             Yam Tubas                                        8000.00
11-10-2022 RR122626             BITTER KOLA                                      6000.00
11-10-2022 RR122626             Kola Nut                                         3000.00
11-10-2022 RR122615             Chivita Small                                   25000.00
11-10-2022 RR122615             CHIVITA JUICE M                                  5500.00
11-10-2022 RR122615             CHIVITA  LARGE                                  10200.00
11-10-2022 RR122616             BISCUIT                                         21600.00
11-10-2022 RR122617             DANO MILK 2.5KG                                 40600.01
11-10-2022 RR122617             Sachet milk 16grm                               34000.00
11-10-2022 RR122618             SAFETY BOOT                                     24000.00
11-10-2022 RR122619             Green Sponge                                     2000.00
11-10-2022 RR122619             Iron Sponge                                      1200.00
11-10-2022 RR122620             Eguisi                                           6000.00
11-10-2022 RR122620             OGBONO                                          12000.00
11-10-2022 RR122620             Ogiri (Local Margi)                               999.99
11-10-2022 RR122620             LOCUST BEANS                                     1000.00
11-10-2022 RR122620             Stock Fish Head                                  8000.00
11-10-2022 RR122620             Ugu Leaves                                       4500.00
11-10-2022 RR122620             Water Leaves                                     3000.00
11-10-2022 RR122620             Perewinkle                                       4000.00
11-10-2022 RR122620             IRISH POTATOE                                   13000.00
11-10-2022 RR122620             BROCOLI IMPORTED                                 1300.00
11-10-2022 RR122620             Celery                                            300.00
11-10-2022 RR122620             Green Pepper                                     6000.00
11-10-2022 RR122620             Green Beans                                      2000.00
11-10-2022 RR122621             Garden egg                                       1000.00
11-10-2022 RR122621             Carrot                                          10000.00
11-10-2022 RR122621             Cucumber                                         3000.00
11-10-2022 RR122621             Lettuce                                           800.00
11-10-2022 RR122621             Spring Onion                                     1500.00
11-10-2022 RR122621             Red Pepper                                       6000.00
11-10-2022 RR122621             SHAMBO PEPPER                                    5000.00
11-10-2022 RR122621             HOT PEPPER                                      11000.00
11-10-2022 RR122621             Okro                                             2000.00
11-10-2022 RR122621             Lemon Fruit                                       799.99
11-10-2022 RR122621             Onion                                            9500.00
11-10-2022 RR122621             Peanut                                           4800.00
11-10-2022 88793132             WEEKLY PURCHASES                  500000.00
12-10-2022 88793171             WEEKLY PURCHASES                  500000.00
12-10-2022 RR122648             Tablet Butter                                   18900.00
12-10-2022 RR122649             Stain remover                                    7500.00
12-10-2022 RR122650             Fresh Tomatos                                   10000.00
12-10-2022 RR122650             Ugu Leaves                                       2000.00
12-10-2022 RR122650             Stock Fish Head                                  8000.00
12-10-2022 RR122650             Pepper Soup Spices                               2500.00
12-10-2022 RR124651             Pineapple Fruit                                 20000.00
12-10-2022 RR124651             Water Mellon                                    27500.00
12-10-2022 RR124652             BITTER KOLA                                      6000.00
12-10-2022 RR124652             Kola Nut                                         3000.00
13-10-2022 RR124665             Skewer (Suya Stick)                              2500.00
13-10-2022 RR124666             CHICKEN SAUSAGE                                 39000.00
13-10-2022 RR124667             Palm wine                                        3000.00
13-10-2022 RR124668             Assorted sweet                                  27975.00
13-10-2022 RR124669             Cabbage                                          7000.00
13-10-2022 RR124669             Green Pepper                                     5000.00
13-10-2022 RR124669             Green Beans                                      2000.00
13-10-2022 RR124669             Lettuce                                          1200.00
13-10-2022 RR124669             Spinach                                          1500.00
13-10-2022 RR124669             HOT PEPPER                                       6000.00
13-10-2022 RR124669             Red Pepper                                       5000.00
13-10-2022 RR124669             SHAMBO PEPPER                                    4000.00
13-10-2022 RR124669             Fresh Tomatos                                   11000.00
13-10-2022 RR124669             Ginger                                           1000.00
13-10-2022 RR124669             Celery                                            600.00
13-10-2022 RR124669             Onion                                            9500.00
13-10-2022 RR124669             GARLIC  POWDER                                   2000.00
13-10-2022 RR124670             Carrot                                           4500.00
13-10-2022 RR124670             Cucumber                                         1200.00
13-10-2022 RR124670             IRISH POTATOE                                   13000.00
13-10-2022 RR124670             Ugu Leaves                                       3500.00
13-10-2022 RR124670             Water Leaves                                     2500.00
13-10-2022 RR124670             ZOBO LEAVES                                      5200.00
13-10-2022 RR124671             Utazi Leaves                                      250.00
13-10-2022 RR124671             Potash                                            200.00
13-10-2022 RR124671             ZOBO LEAVES                                      2600.00
13-10-2022 RR124671             NUT                                               900.00
13-10-2022 RR124671             DEBINOR                                          1000.00
13-10-2022 RR124671             Garden egg                                        500.00
13-10-2022 RR124671             Yaji                                             1500.00
13-10-2022 RR124671             kwuilikwi                                        1500.00
13-10-2022 RR124671             Abacha                                           1000.00
13-10-2022 RR124672             Ugba                                             1000.00
13-10-2022 RR124672             Plantain                                         6000.00
13-10-2022 RR124672             Frozen Chicken                                  10000.00
13-10-2022 RR124672             Perewinkle                                       4000.00
13-10-2022 RR124672             Pepper Soup Spices                               2500.00
13-10-2022 RR124672             White Beans                                     24000.00
13-10-2022 RR124672             Yam Tubas                                       10000.00
13-10-2022 RR124672             BITTER KOLA                                      6000.00
13-10-2022 RR124672             Kola Nut                                         3000.00
14-10-2022 CASH RETIREMENT      CASH RETIREMENT                                338910.00
14-10-2022 RR124684             Chivita Small                                   25000.00
14-10-2022 RR124684             CHIVITA JUICE M                                  6200.00
14-10-2022 RR124685             BISCUIT                                         21600.00
14-10-2022 RR124686             Green Sponge                                     1600.00
14-10-2022 RR124686             Iron Sponge                                      1200.00
14-10-2022 RR124687             FRENCH FRIES                                    17500.00
14-10-2022 RR124688             Pineapple Fruit                                 15000.00
14-10-2022 RR124688             Water Mellon                                    20520.00
14-10-2022 RR124688             Apple                                           12000.00
14-10-2022 RR124689             Plantain                                         3000.00
14-10-2022 RR124689             Utazi Leaves                                     1000.00
14-10-2022 RR124689             HOT PEPPER                                       3000.00
14-10-2022 RR124689             Cucumber                                          999.99
14-10-2022 RR124689             Scent Leaves                                      250.00
14-10-2022 RR124689             Red Pepper                                       1500.00
14-10-2022 RR124689             Onion                                            7000.00
14-10-2022 RR124689             BITTER KOLA                                      6000.00
14-10-2022 RR124689             Kola Nut                                         3000.00
14-10-2022 88793294             WEEKLY FOOD                       500000.00
15-10-2022 RR121556             Jumbo Prawn                                     27000.00
15-10-2022 RR121556             Shrimp                                          11000.00
15-10-2022 RR121556             Tablet Butter                                    7500.00
17-10-2022 RR121576             BISCUIT                                         21600.00
17-10-2022 RR121577             Chivita Small                                   25000.00
17-10-2022 RR121577             CHIVITA JUICE M                                 22000.00
17-10-2022 RR121577             CHIVITA  LARGE                                  10200.00
17-10-2022 RR121578             Cabbage                                          3500.00
17-10-2022 RR121578             Cucumber                                         3000.00
17-10-2022 RR121578             Lettuce                                          1500.00
17-10-2022 RR121578             BROCOLI IMPORTED                                 1200.00
17-10-2022 RR121578             CAULIC FLOWER                                    1200.00
17-10-2022 RR121578             Celery                                           1000.00
17-10-2022 RR121578             Parsly                                            500.00
